Equip ID;Minesite;Equipment;Equip Label;On Site Id;Equipment Type;Model;Status;SerialNumber;Commissioning Date;Parent Product Family;Brand;Product Group;Created Date
4648;Siguiri;WL034;LO034;;988;;-1;KCL8X00510;12/31/2018 4:00:00 PM;;CAT;;20/01/2025
4645;Siguiri;WL035;LO035;;992;992K;-1;RM200167;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;20/01/2025
4646;Siguiri;WL036;LO036;;992;992K;-1;RM200168;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;20/01/2025
4647;Siguiri;WL037;LO037;;992;992K;-1;RM500200;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;20/01/2025
4659;Siguiri;WC046;WB046;;777 WT;777G;-1;TNM01040;12/31/2018 8:00:00 AM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;19/01/2025
4660;Siguiri;WC047;WB047;;777;777G;-1;T4Y00504;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;20/01/2025
4661;Siguiri;WC048;WB048;;745;745;-1;3F600291;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;20/01/2025
6645;Siguiri;WD001;WD01;;834;;-1;VTXU00203;12/29/2018 4:00:00 PM;;CAT;;22/06/2025
4118;Siguiri/Mota;MEAFR 081;MEAFR 081;;16;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4119;Siguiri/Mota;MEAFR 082;MEAFR 082;;16;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4120;Siguiri/Mota;MEAFR 083;MEAFR 083;;16;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4121;Siguiri/Mota;MEAFR 042;MEAFR 042;;374;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4113;Siguiri/Mota;MEAFR 044;MEAFR 044;;6015;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4114;Siguiri/Mota;MEAFR 038;MEAFR 038;;6020;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4115;Siguiri/Mota;MEAFR 039;MEAFR 039;;6020;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4116;Siguiri/Mota;MEAFR 040;MEAFR 040;;6020;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4117;Siguiri/Mota;MEAFR 041;MEAFR 041;;6020;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4112;Siguiri/Mota;MEAFR 048;MEAFR 048;;745;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
6146;Siguiri/Mota;MEAFR 002;MEAFR 002;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6147;Siguiri/Mota;MEAFR 004;MEAFR 004;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6148;Siguiri/Mota;MEAFR 005;MEAFR 005;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6149;Siguiri/Mota;MEAFR 006;MEAFR 006;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6150;Siguiri/Mota;MEAFR 007;MEAFR 007;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6151;Siguiri/Mota;MEAFR 008;MEAFR 008;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6152;Siguiri/Mota;MEAFR 009;MEAFR 009;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6153;Siguiri/Mota;MEAFR 010;MEAFR 010;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6154;Siguiri/Mota;MEAFR 011;MEAFR 011;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6155;Siguiri/Mota;MEAFR 012;MEAFR 012;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6156;Siguiri/Mota;MEAFR 013;MEAFR 013;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6157;Siguiri/Mota;MEAFR 014;MEAFR 014;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6158;Siguiri/Mota;MEAFR 015;MEAFR 015;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6159;Siguiri/Mota;MEAFR 016;MEAFR 016;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6160;Siguiri/Mota;MEAFR 017;MEAFR 017;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6161;Siguiri/Mota;MEAFR 018;MEAFR 018;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6162;Siguiri/Mota;MEAFR 019;MEAFR 019;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6163;Siguiri/Mota;MEAFR 021;MEAFR 021;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6164;Siguiri/Mota;MEAFR 022;MEAFR 022;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6165;Siguiri/Mota;MEAFR 023;MEAFR 023;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6166;Siguiri/Mota;MEAFR 024;MEAFR 024;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6167;Siguiri/Mota;MEAFR 026;MEAFR 026;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6168;Siguiri/Mota;MEAFR 027;MEAFR 027;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6169;Siguiri/Mota;MEAFR 043;MEAFR 043;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6170;Siguiri/Mota;MEAFR 045;MEAFR 045;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
4124;Siguiri/Mota;MEAFR 051;MEAFR 051;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4125;Siguiri/Mota;MEAFR 052;MEAFR 052;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4126;Siguiri/Mota;MEAFR 053;MEAFR 053;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4127;Siguiri/Mota;MEAFR 054;MEAFR 054;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4128;Siguiri/Mota;MEAFR 055;MEAFR 055;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4129;Siguiri/Mota;MEAFR 056;MEAFR 056;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4130;Siguiri/Mota;MEAFR 057;MEAFR 057;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4131;Siguiri/Mota;MEAFR 058;MEAFR 058;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4132;Siguiri/Mota;MEAFR 059;MEAFR 059;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4133;Siguiri/Mota;MEAFR 060;MEAFR 060;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4134;Siguiri/Mota;MEAFR 061;MEAFR 061;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4135;Siguiri/Mota;MEAFR 062;MEAFR 062;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4136;Siguiri/Mota;MEAFR 063;MEAFR 063;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4137;Siguiri/Mota;MEAFR 064;MEAFR 064;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4138;Siguiri/Mota;MEAFR 065;MEAFR 065;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4139;Siguiri/Mota;MEAFR 066;MEAFR 066;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4140;Siguiri/Mota;MEAFR 067;MEAFR 067;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4141;Siguiri/Mota;MEAFR 068;MEAFR 068;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4142;Siguiri/Mota;MEAFR 069;MEAFR 069;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4143;Siguiri/Mota;MEAFR 070;MEAFR 070;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4144;Siguiri/Mota;MEAFR 071;MEAFR 071;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4145;Siguiri/Mota;MEAFR 072;MEAFR 072;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4146;Siguiri/Mota;MEAFR 073;MEAFR 073;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4147;Siguiri/Mota;MEAFR 074;MEAFR 074;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4148;Siguiri/Mota;MEAFR 075;MEAFR 075;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4149;Siguiri/Mota;MEAFR 076;MEAFR 076;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4150;Siguiri/Mota;MEAFR 077;MEAFR 077;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4151;Siguiri/Mota;MEAFR 078;MEAFR 078;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4152;Siguiri/Mota;MEAFR 079;MEAFR 079;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
6171;Siguiri/Mota;MEAFR 092;MEAFR 092;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6172;Siguiri/Mota;MEAFR 093;MEAFR 093;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6173;Siguiri/Mota;MEAFR 094;MEAFR 094;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6174;Siguiri/Mota;MEAFR 095;MEAFR 095;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6175;Siguiri/Mota;MEAFR 096;MEAFR 096;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6176;Siguiri/Mota;MEAFR 097;MEAFR 097;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6177;Siguiri/Mota;MEAFR 100;MEAFR 100;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6178;Siguiri/Mota;MEAFR 101;MEAFR 101;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6179;Siguiri/Mota;MEAFR 104;MEAFR 104;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6180;Siguiri/Mota;MEAFR 105;MEAFR 105;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6181;Siguiri/Mota;MEAFR 106;MEAFR 106;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6182;Siguiri/Mota;MEAFR 120;MEAFR 120;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6183;Siguiri/Mota;MEAFR 140;MEAFR 140;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6184;Siguiri/Mota;MEAFR 141;MEAFR 141;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6185;Siguiri/Mota;MEAFR 142;MEAFR 142;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6186;Siguiri/Mota;MEAFR 155;MEAFR 155;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6187;Siguiri/Mota;MEAFR 157;MEAFR 157;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6188;Siguiri/Mota;MEAFR 160;MEAFR 160;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6189;Siguiri/Mota;MEAFR 163;MEAFR 163;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6190;Siguiri/Mota;MEAFR 164;MEAFR 164;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6191;Siguiri/Mota;MEAFR 165;MEAFR 165;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6192;Siguiri/Mota;MEAFR 166;MEAFR 166;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6193;Siguiri/Mota;MEAFR 171;MEAFR 171;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6194;Siguiri/Mota;MEAFR 172;MEAFR 172;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6195;Siguiri/Mota;MEAFR 179;MEAFR 179;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6196;Siguiri/Mota;MEAFR 185;MEAFR 185;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6197;Siguiri/Mota;MEAFR 187;MEAFR 187;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
6198;Siguiri/Mota;MEGM 144;MEGM 144;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;27/03/2025
4122;Siguiri/Mota;MEAFR 046;MEAFR 046;;777 WT;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4123;Siguiri/Mota;MEAFR 047;MEAFR 047;;777 WT;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4153;Siguiri/Mota;MEAFR 035;MEAFR 035;;992;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4154;Siguiri/Mota;MEAFR 036;MEAFR 036;;992;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4155;Siguiri/Mota;MEAFR 037;MEAFR 037;;992;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4156;Siguiri/Mota;MEAFR 086;MEAFR 086;;D9;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4157;Siguiri/Mota;MEAFR 087;MEAFR 087;;D9;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4158;Siguiri/Mota;MEAFR 088;MEAFR 088;;D9;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4159;Siguiri/Mota;MEAFR 089;MEAFR 089;;D9;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4160;Siguiri/Mota;MEAFR 090;MEAFR 090;;D9;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4161;Siguiri/Mota;MEAFR 091;MEAFR 091;;D9;;0;;12/31/2018 4:00:00 PM;;CAT;;15/09/2024
4399;Simandou/Mota;4004-SIM;4004;;14;14;-1;F5800132;12/31/2018 12:00:00 AM;MOTOR GRADER;CAT;MOTOR GRADER;15/09/2024
4398;Simandou/Mota;4005;4005;;14;14;-1;F5800170;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;16/09/2024
4397;Simandou/Mota;4006;4006;;14;14;-1;F5800166;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;16/09/2024
4365;Simandou/Mota;2017;2017;;374;374;-1;RGM20011;12/31/2018 4:00:00 PM;"EXCAVATOR	";CAT;"EXCAVATOR	";16/09/2024
4366;Simandou/Mota;2018;2018;;374;374;-1;RGM20059;12/31/2018 4:00:00 PM;"EXCAVATOR	";CAT;"EXCAVATOR	";16/09/2024
4367;Simandou/Mota;2019;2019;;374;374;-1;RGM20060;12/31/2018 4:00:00 PM;"EXCAVATOR	";CAT;"EXCAVATOR	";16/09/2024
4368;Simandou/Mota;2020;2020;;395;395;-1;SGD20065;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;16/09/2024
4369;Simandou/Mota;2021;2021;;395;395;-1;SGD20070;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;16/09/2024
4378;Simandou/Mota;2003;2003;;6020;6020B;-1;DNY00143;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;16/09/2024
4379;Simandou/Mota;2005;2005;;6020;6020B;-1;DNY00161;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;16/09/2024
4384;Simandou/Mota;9408;9408;;740;740 GC;-1;3F800267;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4385;Simandou/Mota;9409;9409;;740;740 GC;-1;3F800290;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4387;Simandou/Mota;9410;9410;;740;740 GC;-1;3F800297;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4386;Simandou/Mota;9411;9411;;740;740 GC;-1;3F800299;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4388;Simandou/Mota;9412;9412;;740;740 GC;-1;3F805154;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4389;Simandou/Mota;9413;9413;;740;740 GC;-1;3F805162;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4390;Simandou/Mota;9414;9414;;740;740 GC;-1;3F805176;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4391;Simandou/Mota;9415;9415;;740;740 GC;-1;3F805177;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4392;Simandou/Mota;9416;9416;;740;740 GC;-1;3F805182;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4394;Simandou/Mota;9427;9427;;740;740 GC;-1;3F805250;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4393;Simandou/Mota;9428;9428;;740;740 GC;-1;3F805252;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4381;Simandou/Mota;9429;9429;;740;740 GC;-1;3F805275;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4382;Simandou/Mota;9430;9430;;740;740 GC;-1;3F805279;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4383;Simandou/Mota;9431;9431;;740;740 GC;-1;3F805280;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4380;Simandou/Mota;9432;9432;;740;740 GC;-1;3F805266;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4400;Simandou/Mota;9417;9417;;745;745;-1;3F605689;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4401;Simandou/Mota;9418;9418;;745;745;-1;3F605867;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4402;Simandou/Mota;9419;9419;;745;745;-1;3F605884;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4403;Simandou/Mota;9420;9420;;745;745;-1;3F605911;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4404;Simandou/Mota;9421;9421;;745;745;-1;3F605954;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4405;Simandou/Mota;9422;9422;;745;745;-1;3F605955;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4406;Simandou/Mota;9423;9423;;745;745;-1;3F605958;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4407;Simandou/Mota;9424;9424;;745;745;-1;3F605961;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4408;Simandou/Mota;9425;9425;;745;745;-1;3F605967;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4409;Simandou/Mota;9426;9426;;745;745;-1;3F605970;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;16/09/2024
4377;Simandou/Mota;9433;9433;;777;777-05;-1;7W802992;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4370;Simandou/Mota;9434;9434;;777;777-05;-1;7W802993;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4371;Simandou/Mota;9435;9435;;777;777-05;-1;7W802995;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4372;Simandou/Mota;9436;9436;;777;777-05;-1;7W802996;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4373;Simandou/Mota;9437;9437;;777;777-05;-1;7W802997;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4374;Simandou/Mota;9438;9438;;777;777-05;-1;7W803001;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4375;Simandou/Mota;9439;9439;;777;777-05;-1;7W803003;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4376;Simandou/Mota;9440;9440;;777;777-05;-1;7W803114;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;16/09/2024
4413;Simandou/Mota;3101;3101;;980;980;-1;MK900728;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;16/09/2024
4414;Simandou/Mota;3102;3102;;980;980;-1;MK900751;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;16/09/2024
4415;Simandou/Mota;3103;3103;;980;980;-1;MK900758;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;16/09/2024
4395;Simandou/Mota;3204;3204;;D8;D8 GC;-1;M8D00394;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;16/09/2024
4396;Simandou/Mota;3205;3205;;D8;D8 GC;-1;M8D00410;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;16/09/2024
4411;Simandou/Mota;3207;3207;;D9;D9G;-1;AK400819;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;16/09/2024
4412;Simandou/Mota;3208;3208;;D9;D9G;-1;AK400747;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;16/09/2024
4410;Simandou/Mota;3209;3209;;D9;D9G;-1;AK400785;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;16/09/2024
6861;Simandou/Mota;2501;2501;;FLEXIROC D60;;-1;TMG23SED0640;;;Epiroc;;08/04/2026
6862;Simandou/Mota;2502;2502;;FLEXIROC D60;;-1;TMG23SED0647;;;Epiroc;;08/04/2026
6863;Simandou/Mota;2503;2503;;FLEXIROC D60;;-1;TMG23SED0718;;;Epiroc;;08/04/2026
6864;Simandou/Mota;2504;2504;;FLEXIROC D60;;-1;TMG23SED0771;;;Epiroc;;07/04/2026
6136;Siou/AUMS;GR3008;GR3008;;12K;12K;-1;SZP20100;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;26/02/2025
6131;Siou/AUMS;LD1009;LD1009;;R2900G;R2900G;-1;JLK00988;12/31/2018 4:00:00 PM;LOAD, HAUL, DUMP;CAT;LOAD, HAUL, DUMP;26/02/2025
6132;Siou/AUMS;LD2018;LD2018;;R2900G;R2900G;-1;JLK01025;12/31/2018 4:00:00 PM;LOAD, HAUL, DUMP;CAT;LOAD, HAUL, DUMP;26/02/2025
6133;Siou/AUMS;LD3039;LD3039;;R2900G;R2900G;-1;NLK00233;12/31/2018 4:00:00 PM;LOAD, HAUL, DUMP;CAT;LOAD, HAUL, DUMP;26/02/2025
6134;Siou/AUMS;LD3040;LD3040;;R2900G;R2900G;-1;NLK00235;12/31/2018 4:00:00 PM;LOAD, HAUL, DUMP;CAT;LOAD, HAUL, DUMP;26/02/2025
6135;Siou/AUMS;LD3064;LD3064;;R2900G;R2900G;-1;NLK00291;12/31/2018 4:00:00 PM;LOAD, HAUL, DUMP;CAT;LOAD, HAUL, DUMP;26/02/2025
4986;Sissingue;SS-2;SS-2;;14;14M;-1;R9J01529;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;28/01/2025
4988;Sissingue;SS-4;SS-4;;349;349D L;-1;JGB00479;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;28/01/2025
4985;Sissingue;SS-1;SS-1;;395;395;-1;SGD10024;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;28/01/2025
4987;Sissingue;SS-3;SS-3;;395;395;-1;SGD10115;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;28/01/2025
4989;Sissingue;SS-5;SS-5;;775;775F;-1;DLS00475;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4990;Sissingue;SS-6;SS-6;;775;775F;-1;DLS01034;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4992;Sissingue;SS-8;SS-8;;988;988K;-1;L8X00363;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;28/01/2025
4994;Sissingue;SS-10;SS-10;;D8;D8 GC;-1;KGX00538;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4993;Sissingue;SS-9;SS-9;;D8;D8 GC;-1;M8D00461;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4991;Sissingue;SS-7;SS-7;;D9;D9R;-1;WDM04262;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
5958;SMB;SMB-83;SMB-83;;320;;-1;D9Y00270;12/31/2018 4:00:00 PM;;CAT;;19/02/2025
5963;SMB;SMB-08;SMB-08;;323;323D2 L;-1;PJP01018;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;19/02/2025
